path,filename,label,source,size_bytes,md5,is_exact_duplicate,keep,corrupt,width,height,mode,too_small,zero_bytes
/kaggle/input/celebrity-face-image-dataset/Celebrity Faces Dataset/Angelina Jolie/014_0d29db88.jpg,014_0d29db88.jpg,Angelina Jolie,/kaggle/input/celebrity-face-image-dataset/Celebrity Faces Dataset,27215,7cde79ce2322e77e4163879ba3edb680,False,True,False,474,550,RGB,False,False
/kaggle/input/celebrity-face-image-dataset/Celebrity Faces Dataset/Angelina Jolie/093_6ce62543.jpg,093_6ce62543.jpg,Angelina Jolie,/kaggle/input/celebrity-face-image-dataset/Celebrity Faces Dataset,31599,4cd2aa9ce3776728bb53a08c33ebdca3,False,True,False,474,568,RGB,False,False
/kaggle/input/celebrity-face-image-dataset/Celebrity Faces Dataset/Angelina Jolie/089_33e36564.jpg,089_33e36564.jpg,Angelina Jolie,/kaggle/input/celebrity-face-image-dataset/Celebrity Faces Dataset,46637,a668f8665532a47af48dc56eeaef1ddd,False,True,False,474,573,RGB,False,False
/kaggle/input/celebrity-face-image-dataset/Celebrity Faces Dataset/Angelina Jolie/032_db66bd61.jpg,032_db66bd61.jpg,Angelina Jolie,/kaggle/input/celebrity-face-image-dataset/Celebrity Faces Dataset,32932,31222e5416d11996d818bee3d00c237d,False,True,False,474,567,RGB,False,False
/kaggle/input/celebrity-face-image-dataset/Celebrity Faces Dataset/Angelina Jolie/068_2fb110d1.jpg,068_2fb110d1.jpg,Angelina Jolie,/kaggle/input/celebrity-face-image-dataset/Celebrity Faces Dataset,44350,ea001829d6181643a34f2c073714d677,False,True,False,474,474,RGB,False,False
/kaggle/input/celebrity-face-image-dataset/Celebrity Faces Dataset/Angelina Jolie/098_dd1405fc.jpg,098_dd1405fc.jpg,Angelina Jolie,/kaggle/input/celebrity-face-image-dataset/Celebrity Faces Dataset,42252,c231a07be5e5ab2f0671e64036f51b15,False,True,False,474,581,RGB,False,False
/kaggle/input/celebrity-face-image-dataset/Celebrity Faces Dataset/Angelina Jolie/046_d93a2c2d.jpg,046_d93a2c2d.jpg,Angelina Jolie,/kaggle/input/celebrity-face-image-dataset/Celebrity Faces Dataset,16603,eba66ef4386d80f8ae223f2e48fd2ee1,False,True,False,474,589,RGB,False,False
/kaggle/input/celebrity-face-image-dataset/Celebrity Faces Dataset/Angelina Jolie/041_abf5c9cb.jpg,041_abf5c9cb.jpg,Angelina Jolie,/kaggle/input/celebrity-face-image-dataset/Celebrity Faces Dataset,19828,3e5ebe8d8fbf8339238698b7324a870e,False,True,False,474,530,RGB,False,False
/kaggle/input/celebrity-face-image-dataset/Celebrity Faces Dataset/Angelina Jolie/063_c486d5ef.jpg,063_c486d5ef.jpg,Angelina Jolie,/kaggle/input/celebrity-face-image-dataset/Celebrity Faces Dataset,28266,b6cf3b2f61a4fd7f88b8aa06cb8d4054,False,True,False,474,588,RGB,False,False
/kaggle/input/celebrity-face-image-dataset/Celebrity Faces Dataset/Angelina Jolie/017_e28ea9d4.jpg,017_e28ea9d4.jpg,Angelina Jolie,/kaggle/input/celebrity-face-image-dataset/Celebrity Faces Dataset,34209,2f481452b5c5302a715eff904891a716,False,True,False,474,568,RGB,False,False
/kaggle/input/celebrity-face-image-dataset/Celebrity Faces Dataset/Sandra Bullock/023_7214d0b2.jpg,023_7214d0b2.jpg,Sandra Bullock,/kaggle/input/celebrity-face-image-dataset/Celebrity Faces Dataset,40166,df9667b5343edecbcf6a22fe9fefb241,False,True,False,474,561,RGB,False,False
/kaggle/input/celebrity-face-image-dataset/Celebrity Faces Dataset/Sandra Bullock/070_c3d751bb.jpg,070_c3d751bb.jpg,Sandra Bullock,/kaggle/input/celebrity-face-image-dataset/Celebrity Faces Dataset,42012,c54d83ac62970b5d4189a9aeb5351370,False,True,False,474,556,RGB,False,False
/kaggle/input/celebrity-face-image-dataset/Celebrity Faces Dataset/Sandra Bullock/063_8e71347c.jpg,063_8e71347c.jpg,Sandra Bullock,/kaggle/input/celebrity-face-image-dataset/Celebrity Faces Dataset,38793,bfb7095d2272f1430613bda78278bfbb,False,True,False,474,521,RGB,False,False
/kaggle/input/celebrity-face-image-dataset/Celebrity Faces Dataset/Sandra Bullock/099_d22b8b8b.jpg,099_d22b8b8b.jpg,Sandra Bullock,/kaggle/input/celebrity-face-image-dataset/Celebrity Faces Dataset,41630,db1cd94094f89a3255318416133791ff,False,True,False,474,474,RGB,False,False
/kaggle/input/celebrity-face-image-dataset/Celebrity Faces Dataset/Sandra Bullock/041_642b1b15.jpg,041_642b1b15.jpg,Sandra Bullock,/kaggle/input/celebrity-face-image-dataset/Celebrity Faces Dataset,43460,37fd057fdb84bd57d8746436488170d4,False,True,False,474,474,RGB,False,False
/kaggle/input/celebrity-face-image-dataset/Celebrity Faces Dataset/Sandra Bullock/015_8a94d8c7.jpg,015_8a94d8c7.jpg,Sandra Bullock,/kaggle/input/celebrity-face-image-dataset/Celebrity Faces Dataset,48707,afaab8b8e2fd03251835f4f423c974c3,False,True,False,474,580,RGB,False,False
/kaggle/input/celebrity-face-image-dataset/Celebrity Faces Dataset/Sandra Bullock/075_4b6e8283.jpg,075_4b6e8283.jpg,Sandra Bullock,/kaggle/input/celebrity-face-image-dataset/Celebrity Faces Dataset,27278,60c00209beb738bbccf34a17acfac64c,False,True,False,474,474,RGB,False,False
/kaggle/input/celebrity-face-image-dataset/Celebrity Faces Dataset/Sandra Bullock/061_694af034.jpg,061_694af034.jpg,Sandra Bullock,/kaggle/input/celebrity-face-image-dataset/Celebrity Faces Dataset,40592,a1c282f8303ee98b97d5aa2870fa14e0,False,True,False,474,592,RGB,False,False
/kaggle/input/celebrity-face-image-dataset/Celebrity Faces Dataset/Sandra Bullock/084_6b81d36b.jpg,084_6b81d36b.jpg,Sandra Bullock,/kaggle/input/celebrity-face-image-dataset/Celebrity Faces Dataset,35411,0029291549757bbe013ba0ba57c2c0a4,False,True,False,474,561,RGB,False,False
/kaggle/input/celebrity-face-image-dataset/Celebrity Faces Dataset/Sandra Bullock/093_acd4a718.jpg,093_acd4a718.jpg,Sandra Bullock,/kaggle/input/celebrity-face-image-dataset/Celebrity Faces Dataset,38032,07b06be99823a14c2558ec64f8c712a6,False,True,False,474,568,RGB,False,False
/kaggle/input/celebrity-face-image-dataset/Celebrity Faces Dataset/Sandra Bullock/028_5388c983.jpg,028_5388c983.jpg,Sandra Bullock,/kaggle/input/celebrity-face-image-dataset/Celebrity Faces Dataset,33130,d463a8017f29e9a5c169b4eae9c43d13,False,True,False,474,474,RGB,False,False
/kaggle/input/celebrity-face-image-dataset/Celebrity Faces Dataset/Sandra Bullock/003_0e3303fc.jpg,003_0e3303fc.jpg,Sandra Bullock,/kaggle/input/celebrity-face-image-dataset/Celebrity Faces Dataset,28892,9385df725fb65b176cc72987c4c0fb44,False,True,False,474,474,RGB,False,False
/kaggle/input/celebrity-face-image-dataset/Celebrity Faces Dataset/Sandra Bullock/100_e1433988.jpg,100_e1433988.jpg,Sandra Bullock,/kaggle/input/celebrity-face-image-dataset/Celebrity Faces Dataset,52988,addda73e417ae8de1265b3ec320d5f23,False,True,False,474,580,RGB,False,False
/kaggle/input/celebrity-face-image-dataset/Celebrity Faces Dataset/Sandra Bullock/039_7654fd34.jpg,039_7654fd34.jpg,Sandra Bullock,/kaggle/input/celebrity-face-image-dataset/Celebrity Faces Dataset,35049,04731ab32a67d4168f783b7f05aa1858,False,True,False,474,506,RGB,False,False
/kaggle/input/celebrity-face-image-dataset/Celebrity Faces Dataset/Sandra Bullock/005_b0b4e2fa.jpg,005_b0b4e2fa.jpg,Sandra Bullock,/kaggle/input/celebrity-face-image-dataset/Celebrity Faces Dataset,31171,641289705af12f574645fbe7333b3902,False,True,False,474,474,RGB,False,False
/kaggle/input/celebrity-face-image-dataset/Celebrity Faces Dataset/Sandra Bullock/048_ee0ebb84.jpg,048_ee0ebb84.jpg,Sandra Bullock,/kaggle/input/celebrity-face-image-dataset/Celebrity Faces Dataset,31195,c9e23377c87ea4e4103f56590f1a7bd3,False,True,False,474,591,RGB,False,False
/kaggle/input/celebrity-face-image-dataset/Celebrity Faces Dataset/Sandra Bullock/034_3c156ed0.jpg,034_3c156ed0.jpg,Sandra Bullock,/kaggle/input/celebrity-face-image-dataset/Celebrity Faces Dataset,51974,85e28f2851d4189c66b14e0db72d5baf,False,True,False,474,585,RGB,False,False
/kaggle/input/celebrity-face-image-dataset/Celebrity Faces Dataset/Sandra Bullock/007_5b97655c.jpg,007_5b97655c.jpg,Sandra Bullock,/kaggle/input/celebrity-face-image-dataset/Celebrity Faces Dataset,36404,54c014e8f459c27527e193335442454b,False,True,False,474,474,RGB,False,False
/kaggle/input/celebrity-face-image-dataset/Celebrity Faces Dataset/Sandra Bullock/030_642eaf93.jpg,030_642eaf93.jpg,Sandra Bullock,/kaggle/input/celebrity-face-image-dataset/Celebrity Faces Dataset,24905,edc534159f9eb367aadfa6ca7fad3458,False,True,False,474,472,RGB,False,False
/kaggle/input/celebrity-face-image-dataset/Celebrity Faces Dataset/Sandra Bullock/026_e5342024.jpg,026_e5342024.jpg,Sandra Bullock,/kaggle/input/celebrity-face-image-dataset/Celebrity Faces Dataset,5310,224b49be10f2457e7218b7212d91b964,False,True,False,160,160,RGB,False,False
/kaggle/input/celebrity-face-image-dataset/Celebrity Faces Dataset/Sandra Bullock/064_84cdff70.jpg,064_84cdff70.jpg,Sandra Bullock,/kaggle/input/celebrity-face-image-dataset/Celebrity Faces Dataset,35736,7138905cfb7b09b9852b1690a4057801,False,True,False,474,556,RGB,False,False
/kaggle/input/celebrity-face-image-dataset/Celebrity Faces Dataset/Sandra Bullock/018_20e2b978.jpg,018_20e2b978.jpg,Sandra Bullock,/kaggle/input/celebrity-face-image-dataset/Celebrity Faces Dataset,40630,4ca55c5b43d0e54a3cb4ba9332755797,False,True,False,474,576,RGB,False,False
/kaggle/input/celebrity-face-image-dataset/Celebrity Faces Dataset/Sandra Bullock/057_bec7ded3.jpg,057_bec7ded3.jpg,Sandra Bullock,/kaggle/input/celebrity-face-image-dataset/Celebrity Faces Dataset,23056,33203de1db1e9fa43d779be86a59bd49,False,True,False,474,404,RGB,False,False
/kaggle/input/celebrity-face-image-dataset/Celebrity Faces Dataset/Sandra Bullock/079_c4558d9a.jpg,079_c4558d9a.jpg,Sandra Bullock,/kaggle/input/celebrity-face-image-dataset/Celebrity Faces Dataset,29811,b70376f9d7e0f9ae682b448d3ca0e1e6,False,True,False,474,535,RGB,False,False
/kaggle/input/celebrity-face-image-dataset/Celebrity Faces Dataset/Sandra Bullock/065_164f7ee0.jpg,065_164f7ee0.jpg,Sandra Bullock,/kaggle/input/celebrity-face-image-dataset/Celebrity Faces Dataset,32765,8f84195a2846f19b0978e91e9b398baa,False,True,False,474,584,RGB,False,False
/kaggle/input/celebrity-face-image-dataset/Celebrity Faces Dataset/Sandra Bullock/037_c035b16e.jpg,037_c035b16e.jpg,Sandra Bullock,/kaggle/input/celebrity-face-image-dataset/Celebrity Faces Dataset,6446,58f4fe2051304232cc8a78f032084d0c,False,True,False,160,160,RGB,False,False
/kaggle/input/celebrity-face-image-dataset/Celebrity Faces Dataset/Sandra Bullock/033_bc82f2a9.jpg,033_bc82f2a9.jpg,Sandra Bullock,/kaggle/input/celebrity-face-image-dataset/Celebrity Faces Dataset,27910,1f3bb47ce28d912da0c397c0548835b2,False,True,False,474,456,RGB,False,False
/kaggle/input/celebrity-face-image-dataset/Celebrity Faces Dataset/Sandra Bullock/050_4bdc1f8a.jpg,050_4bdc1f8a.jpg,Sandra Bullock,/kaggle/input/celebrity-face-image-dataset/Celebrity Faces Dataset,24307,f8f88021f46766d4dfa206e678f6aeb6,False,True,False,474,528,RGB,False,False
/kaggle/input/celebrity-face-image-dataset/Celebrity Faces Dataset/Sandra Bullock/038_254f6d4c.jpg,038_254f6d4c.jpg,Sandra Bullock,/kaggle/input/celebrity-face-image-dataset/Celebrity Faces Dataset,37234,575d3b4b76d595a84b94efb7961113d7,False,True,False,474,474,RGB,False,False
/kaggle/input/celebrity-face-image-dataset/Celebrity Faces Dataset/Sandra Bullock/014_fe364387.jpg,014_fe364387.jpg,Sandra Bullock,/kaggle/input/celebrity-face-image-dataset/Celebrity Faces Dataset,35452,54667f9d2d832b75aa4b1a0fc6de8ee0,False,True,False,474,565,RGB,False,False
/kaggle/input/celebrity-face-image-dataset/Celebrity Faces Dataset/Sandra Bullock/036_701f7b42.jpg,036_701f7b42.jpg,Sandra Bullock,/kaggle/input/celebrity-face-image-dataset/Celebrity Faces Dataset,42796,1efd88206c04dd3f7c42d9d0b5ac9509,False,True,False,474,584,RGB,False,False
/kaggle/input/celebrity-face-image-dataset/Celebrity Faces Dataset/Sandra Bullock/089_15cc8ac7.jpg,089_15cc8ac7.jpg,Sandra Bullock,/kaggle/input/celebrity-face-image-dataset/Celebrity Faces Dataset,37700,35c0b06e860a008b25eb97886b5aff92,False,True,False,474,587,RGB,False,False
/kaggle/input/celebrity-face-image-dataset/Celebrity Faces Dataset/Sandra Bullock/024_9385dcfc.jpg,024_9385dcfc.jpg,Sandra Bullock,/kaggle/input/celebrity-face-image-dataset/Celebrity Faces Dataset,38228,a96010c06c843dec55a1aaabbe8d7951,False,True,False,474,575,RGB,False,False
/kaggle/input/celebrity-face-image-dataset/Celebrity Faces Dataset/Sandra Bullock/060_a274185c.jpg,060_a274185c.jpg,Sandra Bullock,/kaggle/input/celebrity-face-image-dataset/Celebrity Faces Dataset,25132,8886fa2de5f6682a32590f586a409c5d,False,True,False,474,562,RGB,False,False
/kaggle/input/celebrity-face-image-dataset/Celebrity Faces Dataset/Sandra Bullock/078_d9a9ca25.jpg,078_d9a9ca25.jpg,Sandra Bullock,/kaggle/input/celebrity-face-image-dataset/Celebrity Faces Dataset,34980,c43f44a772595a5ba9274a0c22415e35,False,True,False,474,530,RGB,False,False
/kaggle/input/celebrity-face-image-dataset/Celebrity Faces Dataset/Sandra Bullock/076_469143b0.jpg,076_469143b0.jpg,Sandra Bullock,/kaggle/input/celebrity-face-image-dataset/Celebrity Faces Dataset,28984,302c0f29b203547f153fa1dd301014de,False,True,False,474,551,RGB,False,False
/kaggle/input/celebrity-face-image-dataset/Celebrity Faces Dataset/Sandra Bullock/019_7a6470ab.jpg,019_7a6470ab.jpg,Sandra Bullock,/kaggle/input/celebrity-face-image-dataset/Celebrity Faces Dataset,44129,7efc01a570dc22ff53e7173cce230d32,False,True,False,474,474,RGB,False,False
/kaggle/input/celebrity-face-image-dataset/Celebrity Faces Dataset/Sandra Bullock/072_6abd70dd.jpg,072_6abd70dd.jpg,Sandra Bullock,/kaggle/input/celebrity-face-image-dataset/Celebrity Faces Dataset,41885,c6358ff2b15bae499f4ed7b956c305f8,False,True,False,474,585,RGB,False,False
/kaggle/input/celebrity-face-image-dataset/Celebrity Faces Dataset/Sandra Bullock/017_8108b7ce.jpg,017_8108b7ce.jpg,Sandra Bullock,/kaggle/input/celebrity-face-image-dataset/Celebrity Faces Dataset,32006,ff82f97379010afdfa6de923f548571e,False,True,False,474,575,RGB,False,False
/kaggle/input/celebrity-face-image-dataset/Celebrity Faces Dataset/Sandra Bullock/004_78847874.jpg,004_78847874.jpg,Sandra Bullock,/kaggle/input/celebrity-face-image-dataset/Celebrity Faces Dataset,37220,1c0ea0a3f4e6720d7c92af5c51bff68a,False,True,False,474,576,RGB,False,False
/kaggle/input/celebrity-face-image-dataset/Celebrity Faces Dataset/Sandra Bullock/069_1b7a9cf8.jpg,069_1b7a9cf8.jpg,Sandra Bullock,/kaggle/input/celebrity-face-image-dataset/Celebrity Faces Dataset,26861,ac1d41067d38bea25cad630ebae30f2b,False,True,False,474,478,RGB,False,False
/kaggle/input/celebrity-face-image-dataset/Celebrity Faces Dataset/Sandra Bullock/042_d91db350.jpg,042_d91db350.jpg,Sandra Bullock,/kaggle/input/celebrity-face-image-dataset/Celebrity Faces Dataset,25044,5febb771859a06f10d58483ecafafcc7,False,True,False,474,474,RGB,False,False
/kaggle/input/celebrity-face-image-dataset/Celebrity Faces Dataset/Sandra Bullock/012_9585a2f6.jpg,012_9585a2f6.jpg,Sandra Bullock,/kaggle/input/celebrity-face-image-dataset/Celebrity Faces Dataset,35933,d76ec5ea55cbd3e2982d07aeaed6a0bc,False,True,False,474,586,RGB,False,False
/kaggle/input/celebrity-face-image-dataset/Celebrity Faces Dataset/Sandra Bullock/049_0ba44f0d.jpg,049_0ba44f0d.jpg,Sandra Bullock,/kaggle/input/celebrity-face-image-dataset/Celebrity Faces Dataset,21929,17880282164f9d02a968bd2f91773741,False,True,False,474,586,RGB,False,False
/kaggle/input/celebrity-face-image-dataset/Celebrity Faces Dataset/Sandra Bullock/045_24ebd253.jpg,045_24ebd253.jpg,Sandra Bullock,/kaggle/input/celebrity-face-image-dataset/Celebrity Faces Dataset,30646,d585fb18b5119777ff110b74e67ecb8f,False,True,False,474,447,RGB,False,False
/kaggle/input/celebrity-face-image-dataset/Celebrity Faces Dataset/Sandra Bullock/071_45baaf8f.jpg,071_45baaf8f.jpg,Sandra Bullock,/kaggle/input/celebrity-face-image-dataset/Celebrity Faces Dataset,18523,8df9bb1f35f81cd9545e88df96d9de17,False,True,False,474,474,RGB,False,False
/kaggle/input/celebrity-face-image-dataset/Celebrity Faces Dataset/Sandra Bullock/087_16446f73.jpg,087_16446f73.jpg,Sandra Bullock,/kaggle/input/celebrity-face-image-dataset/Celebrity Faces Dataset,24623,eac6420df31ede3051aa88ff507d5762,False,True,False,474,474,RGB,False,False
/kaggle/input/celebrity-face-image-dataset/Celebrity Faces Dataset/Sandra Bullock/074_6e18fec0.jpg,074_6e18fec0.jpg,Sandra Bullock,/kaggle/input/celebrity-face-image-dataset/Celebrity Faces Dataset,38406,b86b2ca650296c6281491c84bc0c69b1,False,True,False,474,592,RGB,False,False
/kaggle/input/celebrity-face-image-dataset/Celebrity Faces Dataset/Sandra Bullock/091_37b0b664.jpg,091_37b0b664.jpg,Sandra Bullock,/kaggle/input/celebrity-face-image-dataset/Celebrity Faces Dataset,27842,3385bbc645ed7651c65137fc6cd332ba,False,True,False,474,533,RGB,False,False
/kaggle/input/celebrity-face-image-dataset/Celebrity Faces Dataset/Sandra Bullock/013_3ef4eccf.jpg,013_3ef4eccf.jpg,Sandra Bullock,/kaggle/input/celebrity-face-image-dataset/Celebrity Faces Dataset,49085,406c7aa6300e86e56d6eb358d6bc3315,False,True,False,474,562,RGB,False,False
/kaggle/input/celebrity-face-image-dataset/Celebrity Faces Dataset/Sandra Bullock/059_b5b38942.jpg,059_b5b38942.jpg,Sandra Bullock,/kaggle/input/celebrity-face-image-dataset/Celebrity Faces Dataset,45839,9e46e3c36c43e650e865288c4c8847e5,False,True,False,474,576,RGB,False,False
/kaggle/input/celebrity-face-image-dataset/Celebrity Faces Dataset/Sandra Bullock/016_206a880f.jpg,016_206a880f.jpg,Sandra Bullock,/kaggle/input/celebrity-face-image-dataset/Celebrity Faces Dataset,34684,de660093b7bb89d3c20054fc51c64463,False,True,False,474,484,RGB,False,False
/kaggle/input/celebrity-face-image-dataset/Celebrity Faces Dataset/Sandra Bullock/040_4b9bc437.jpg,040_4b9bc437.jpg,Sandra Bullock,/kaggle/input/celebrity-face-image-dataset/Celebrity Faces Dataset,25454,65fee7858ad6ec678d3221c3c98cb9d7,False,True,False,474,474,RGB,False,False
/kaggle/input/celebrity-face-image-dataset/Celebrity Faces Dataset/Sandra Bullock/062_f2c308de.jpg,062_f2c308de.jpg,Sandra Bullock,/kaggle/input/celebrity-face-image-dataset/Celebrity Faces Dataset,29110,149436fd49054391ff5149f26c554afc,False,True,False,474,542,RGB,False,False
/kaggle/input/celebrity-face-image-dataset/Celebrity Faces Dataset/Sandra Bullock/096_4eb6b8b7.jpg,096_4eb6b8b7.jpg,Sandra Bullock,/kaggle/input/celebrity-face-image-dataset/Celebrity Faces Dataset,33029,6c170434f2477f775eca21aba9f6e89e,False,True,False,474,544,RGB,False,False
/kaggle/input/celebrity-face-image-dataset/Celebrity Faces Dataset/Sandra Bullock/083_d310d201.jpg,083_d310d201.jpg,Sandra Bullock,/kaggle/input/celebrity-face-image-dataset/Celebrity Faces Dataset,38936,92a276e4f7318b3c29766335c1215a65,False,True,False,474,474,RGB,False,False
/kaggle/input/celebrity-face-image-dataset/Celebrity Faces Dataset/Sandra Bullock/002_24fab375.jpg,002_24fab375.jpg,Sandra Bullock,/kaggle/input/celebrity-face-image-dataset/Celebrity Faces Dataset,35241,d6d84ddafb4dabe4cf4d5d6b1cdf608c,False,True,False,474,572,RGB,False,False
/kaggle/input/celebrity-face-image-dataset/Celebrity Faces Dataset/Sandra Bullock/082_24911cfe.jpg,082_24911cfe.jpg,Sandra Bullock,/kaggle/input/celebrity-face-image-dataset/Celebrity Faces Dataset,30533,f8dd55750bd7bee42eb6fa0bc3b731dc,False,True,False,474,474,RGB,False,False
/kaggle/input/celebrity-face-image-dataset/Celebrity Faces Dataset/Sandra Bullock/056_7b1ade09.jpg,056_7b1ade09.jpg,Sandra Bullock,/kaggle/input/celebrity-face-image-dataset/Celebrity Faces Dataset,22545,baab45da60ce0af4a5c844712d401cd5,False,True,False,474,463,RGB,False,False
/kaggle/input/celebrity-face-image-dataset/Celebrity Faces Dataset/Sandra Bullock/077_d8ba3326.jpg,077_d8ba3326.jpg,Sandra Bullock,/kaggle/input/celebrity-face-image-dataset/Celebrity Faces Dataset,5459,f38efdd2be24b368122d93bd0bdb95c4,False,True,False,160,160,RGB,False,False
/kaggle/input/celebrity-face-image-dataset/Celebrity Faces Dataset/Sandra Bullock/027_f5294957.jpg,027_f5294957.jpg,Sandra Bullock,/kaggle/input/celebrity-face-image-dataset/Celebrity Faces Dataset,39602,cd7fe0fbcb6e2cfb1906a44482818277,False,True,False,474,589,RGB,False,False
/kaggle/input/celebrity-face-image-dataset/Celebrity Faces Dataset/Sandra Bullock/053_ae92d5b1.jpg,053_ae92d5b1.jpg,Sandra Bullock,/kaggle/input/celebrity-face-image-dataset/Celebrity Faces Dataset,29494,415f5f36b977b6abb91eca730412f57c,False,True,False,474,576,RGB,False,False
